#2th	#Int
40.386	585.7740
40.387	584.7525
40.389	584.7625
40.390	584.7560
40.391	583.4220
40.392	583.9520
40.394	584.0700
40.395	585.0370
40.396	582.8540
40.397	583.9250
40.398	584.2540
40.399	583.0540
40.400	583.4650
40.401	582.1440
40.402	582.6905
40.403	584.6810
40.404	581.1460
40.405	585.0970
40.406	581.4840
40.407	584.3610
40.408	584.9360
40.409	583.5490
40.410	584.5040
40.412	584.0325
40.413	581.9060
40.414	584.5590
40.415	582.9215
40.417	582.3370
40.418	582.2880
40.419	582.9990
40.420	583.5245
40.422	583.3550
40.423	583.0260
40.424	584.9120
40.425	584.3710
40.427	583.7845
40.428	583.5750
40.429	583.9160
40.430	583.7190
40.432	583.5310
40.433	584.9960
40.434	583.0660
40.435	584.3020
40.437	583.9950
40.438	582.3430
40.439	583.9960
40.440	582.1905
40.442	582.0425
40.443	582.2250
40.444	581.7990
40.445	582.1515
40.447	583.0225
40.448	582.9770
40.449	582.8010
40.450	582.9865
40.452	583.0990
40.453	581.5010
40.454	583.2970
40.455	582.2225
40.457	582.3715
40.458	583.2190
40.459	581.9520
40.460	583.7370
40.462	583.4200
40.463	583.2500
40.464	583.4960
40.465	583.5815
40.467	583.1360
40.468	583.1480
40.470	582.5645
40.472	582.5745
40.473	583.0585
40.475	582.8155
40.477	583.0300
40.478	582.5945
40.480	581.9355
40.482	581.9450
40.483	582.2860
40.485	582.6280
40.487	583.3405
40.488	583.7030
40.490	583.9915
40.492	584.5510
40.493	583.7360
40.495	583.6845
40.497	583.2440
40.498	582.9405
40.500	583.9540
40.501	584.0110
40.502	583.9340
40.503	583.9905
40.505	583.1145
40.506	580.7850
40.507	583.9300
40.508	582.3855
40.510	582.8045
40.511	583.7800
40.512	582.8520
40.513	584.3190
40.515	584.2190
40.516	583.1980
40.517	584.6840
40.518	584.8175
40.520	584.2470
40.521	583.5190
40.522	584.5450
40.523	583.4060
40.525	583.4755
40.526	584.3465
40.528	584.0650
40.530	584.0030
40.531	583.7745
40.533	583.3805
40.535	582.9440
40.536	583.0895
40.538	582.9990
40.540	583.8040
40.541	584.1500
40.543	584.2830
40.545	584.0815
40.546	583.1945
40.548	583.2335
40.550	583.3910
40.551	583.2335
40.553	583.9915
40.555	584.0840
40.556	584.3260
40.558	584.4345
40.560	583.7925
40.561	583.5755
40.563	583.8765
40.565	583.8845
40.566	584.3070
40.568	584.1665
40.570	583.5680
40.571	583.4680
40.573	582.9810
40.575	582.3680
40.576	582.2565
40.578	581.9360
40.580	583.0190
40.581	582.9105
40.583	582.3605
40.584	584.9350
40.585	578.2240
40.586	580.5275
40.588	580.3850
40.589	582.8140
40.590	577.7520
40.591	580.4200
40.593	581.2050
40.594	584.0330
40.595	577.4820
40.596	580.3035
40.598	580.4940
40.599	584.1710
40.600	575.6680
40.601	580.0385
40.603	580.1205
40.604	579.4920
40.606	580.2395
40.608	581.0240
40.609	581.4355
40.611	582.3480
40.613	582.1725
40.614	582.0990
40.616	582.2110
40.618	582.3690
40.619	583.4525
40.621	583.0890
40.623	582.5725
40.624	582.2890
40.626	581.6770
40.628	580.9855
40.629	580.9670
40.631	580.8610
40.633	581.3210
40.634	581.7860
40.636	581.6345
40.638	581.8835
40.639	580.8725
40.641	580.8270
40.642	581.4910
40.643	579.8200
40.644	580.2920
40.646	580.5250
40.647	580.8280
40.648	579.7710
40.649	580.1515
40.651	580.4330
40.652	581.1730
40.653	578.2600
40.654	579.5750
40.656	579.7415
40.657	580.7140
40.658	579.1770
40.659	580.9475
40.661	581.1875
40.662	582.8380
40.663	578.4460
40.664	580.3435
40.666	579.9245
40.667	582.2680
40.668	575.9200
40.669	579.3180
40.671	578.9285
40.672	581.5710
40.673	577.4990
40.674	579.8495
40.676	580.0085
40.677	583.3960
40.678	577.3040
40.679	579.9260
40.681	579.6510
40.682	581.8810
40.683	578.1970
40.684	580.1370
40.686	580.6610
40.687	582.8690
40.688	578.6850
40.689	580.3110
40.691	580.3490
40.692	582.6300
40.693	576.1620
40.694	579.5785
40.696	580.0080
40.697	581.2290
40.698	577.9530
40.699	580.2425
40.700	582.1130
40.701	579.6650
40.702	582.5170
40.703	578.8580
40.704	581.4180
40.705	584.1120
40.706	579.3250
40.707	581.3330
40.709	581.3835
40.710	581.5040
40.711	580.7130
40.712	581.7365
40.714	582.0245
40.715	582.9290
40.716	580.6520
40.717	581.8875
40.719	581.0505
40.720	581.8610
40.721	579.1940
40.722	580.5390
40.724	580.2545
40.725	581.5360
40.726	581.0350
40.727	580.9800
40.729	580.3395
40.730	582.3990
40.731	578.7350
40.732	579.5250
40.734	579.0170
40.735	580.3400
40.736	577.8030
40.737	579.1980
40.739	579.7825
40.740	581.2000
40.741	578.6800
40.742	580.2340
40.744	580.2895
40.745	583.1130
40.746	577.1480
40.747	580.5095
40.749	581.0415
40.750	580.7640
40.751	580.3150
40.752	581.1650
40.754	581.6290
40.755	581.8830
40.756	580.6540
40.757	581.2995
40.758	580.6690
40.759	580.0600
40.760	580.0050
40.761	580.3700
40.762	579.9290
40.763	578.9770
40.764	580.3640
40.765	579.7730
40.766	580.9120
40.767	580.1185
40.768	580.8400
40.769	580.0060
40.770	581.9940
40.771	579.8080
40.772	580.4560
40.773	580.8190
40.774	578.6110
40.775	580.8160
40.776	579.3570
40.777	579.8950
40.778	580.2280
40.779	580.5760
40.780	580.9700
40.781	579.9870
40.782	579.7615
40.783	581.4350
40.784	578.3780
40.785	581.9190
40.786	577.5510
40.787	580.2115
40.788	581.9920
40.789	579.2210
40.790	581.6440
40.791	579.7670
40.792	581.6930
40.793	582.9020
40.794	581.3570
40.795	583.4070
40.796	580.5290
40.797	582.1295
40.798	582.7040
40.799	579.8110
40.800	581.3230
40.801	580.1550
40.802	580.6440
40.803	579.4020
40.804	580.0970
40.805	579.5350
40.806	580.1690
40.807	580.2305
40.808	580.5550
40.809	578.9490
40.810	581.3530
40.811	578.6100
40.812	579.9005
40.813	581.1190
40.814	578.4090
40.815	579.7670
40.816	580.4710
40.817	579.5840
40.818	581.1940
40.819	580.5340
40.820	581.1130
40.821	581.7320
40.822	579.9600
40.823	582.5160
40.824	579.3330
40.825	580.0725
40.826	580.8400
40.827	578.4380
40.828	580.6000
40.829	579.2610
40.830	579.5260
40.831	580.0630
40.832	580.2210
40.833	580.9330
40.834	579.5900
40.835	579.9000
40.836	581.7420
40.837	578.6450
40.838	581.4470
40.839	578.2550
40.840	579.6315
40.841	579.7850
40.842	579.6720
40.843	578.9640
40.844	579.6730
40.845	579.7930
40.846	579.6920
40.847	580.6990
40.848	579.9030
40.849	579.3620
40.850	579.4145
40.851	579.7680
40.852	577.1500
40.853	578.8820
40.854	577.1480
40.855	578.2965
40.856	577.7850
40.857	577.9590
40.858	577.9430
40.859	578.2220
40.860	578.3520
40.861	577.6040
40.862	577.9990
40.863	578.7670
40.864	577.8480
40.865	578.5510
40.866	577.9130
40.867	579.0700
40.868	577.5190
40.869	579.6530
40.870	578.1885
40.871	576.7150
40.872	580.1960
40.873	577.9770
40.874	578.9290
40.875	578.5380
40.876	578.6680
40.877	577.6640
40.878	578.8540
40.879	577.1570
40.880	575.4760
40.881	577.6700
40.882	575.5750
40.883	576.4640
40.884	576.5485
40.885	577.3550
40.886	577.9980
40.887	577.7940
40.888	577.9590
40.889	578.0485
40.890	576.6460
40.891	579.9510
40.892	576.1910
40.893	579.1530
40.894	578.1685
40.895	578.4080
40.896	579.0110
40.897	579.1530
40.898	578.9050
40.899	579.9700
40.900	579.7040
40.901	579.8550
40.902	578.8770
40.903	580.8520
40.904	579.5310
40.905	578.1860
40.906	579.6880
40.907	577.9470
40.908	579.2370
40.909	578.3065
40.910	578.3450
40.911	578.0120
40.912	578.6320
40.913	578.2040
40.914	578.0440
40.915	576.4750
40.916	579.4440
40.917	575.4010
40.918	576.7950
40.919	578.7870
40.920	574.9120
40.921	579.1070
40.922	575.9080
40.923	577.1860
40.924	578.3280
40.925	576.7270
40.926	579.2240
40.927	577.0640
40.928	577.8975
40.929	580.7240
40.930	576.0060
40.931	580.8030
40.932	577.7450
40.933	575.9110
40.934	579.5880
40.935	576.3810
40.936	578.6780
40.937	577.7615
40.938	577.7580
40.939	580.1480
40.940	577.7390
40.941	580.7950
40.942	578.9505
40.943	576.7520
40.944	581.2650
40.945	575.7530
40.946	579.9050
40.947	577.8675
40.948	577.4230
40.949	578.4310
40.950	577.8640
40.951	578.4160
40.952	578.7930
40.953	578.2050
40.954	578.3870
40.955	577.0170
40.956	579.0100
40.957	578.0345
40.958	575.6320
40.959	578.7590
40.960	576.2750
40.961	578.5340
40.962	576.6350
40.963	576.1840
40.964	576.6320
40.965	577.3310
40.966	577.4620
40.967	578.1705
40.968	577.3680
40.969	579.0600
40.970	577.4050
40.971	579.6030
40.972	577.9115
40.973	577.2630
40.974	579.2420
40.975	578.0140
40.976	578.3080
40.977	578.2970
40.978	578.8990
40.979	579.9300
40.980	578.2860
40.981	579.5510
40.982	578.7915
40.983	576.5860
40.984	580.3250
40.985	575.7630
40.986	578.7770
40.987	577.0785
40.988	576.5090
40.989	576.9330
40.990	576.7650
40.991	577.3900
40.992	577.9310
40.993	577.1920
40.994	577.9150
40.995	577.4385
40.997	577.3585
40.998	574.6730
40.999	578.7570
41.000	576.7950
41.002	576.4030
41.003	575.8020
41.004	576.2940
41.005	576.4340
41.007	576.5510
41.008	575.4220
41.009	577.5370
41.010	576.8070
41.012	575.8835
41.013	575.2110
41.014	576.0380
41.015	575.3970
41.017	575.8470
41.018	575.7440
41.019	577.4360
41.020	576.5490
41.021	574.8720
41.022	578.1450
41.023	574.2580
41.024	578.4350
41.025	575.3885
41.026	573.6250
41.027	577.4840
41.028	574.7920
41.029	576.7680
41.030	576.1985
41.031	576.8860
41.032	577.6570
41.033	577.0690
41.034	577.7260
41.035	577.4140
41.036	575.8140
41.037	578.6170
41.038	575.2830
41.039	578.7300
41.040	576.8665
41.041	576.0910
41.042	577.0690
41.043	576.3570
41.044	577.2620
41.045	578.0495
41.046	577.3280
41.047	579.2560
41.048	576.3410
41.049	579.5010
41.050	577.5970
41.051	574.2290
41.052	578.0470
41.053	576.0090
41.055	576.1690
41.056	575.3570
41.057	576.5250
41.058	576.2425
41.060	576.1060
41.061	574.7520
41.062	577.1840
41.063	576.7355
41.065	576.4965
41.066	575.9380
41.067	577.7450
41.068	576.6625
41.070	576.8740
41.071	578.1480
41.072	576.9640
41.073	577.6770
41.075	577.5540
41.076	576.7760
41.077	577.3740
41.078	576.1485
41.080	575.9530
41.081	576.7820
41.082	574.7870
41.083	575.8490
41.085	576.6515
41.086	575.8710
41.087	576.9150
41.088	576.0620
41.090	576.2655
41.091	574.0250
41.092	577.8380
41.093	575.9225
41.095	575.9840
41.096	575.8120
41.097	576.0690
41.098	576.5630
41.100	577.2990
41.101	577.1890
41.102	577.4490
41.103	577.4090
41.105	576.8490
41.106	576.6900
41.107	576.7210
41.108	576.6025
41.110	576.5535
41.111	577.0380
41.113	576.8705
41.115	576.7800
41.116	576.6010
41.118	575.7750
41.120	575.6350
41.121	575.8410
41.123	575.8355
41.124	575.0200
41.125	577.9290
41.126	576.8295
41.128	576.3940
41.129	574.0740
41.130	578.0390
41.131	575.1710
41.133	575.5410
41.134	575.6380
41.135	575.6930
41.136	575.4625
41.138	576.2555
41.139	577.7380
41.140	575.2710
41.141	576.2395
41.143	575.7830
41.144	575.7080
41.145	574.3530
41.146	574.6820
41.148	574.0215
41.149	576.2450
41.150	571.4320
41.151	574.5085
41.153	574.2860
41.154	575.7920
41.155	571.8230
41.156	573.7590
41.158	573.0915
41.159	573.9670
41.160	571.0340
41.161	572.5240
41.163	572.4130
41.164	575.6730
41.165	570.0690
41.166	572.6400
41.168	572.4310
41.169	572.8855
41.171	573.2390
41.173	573.5705
41.174	573.7210
41.176	573.5230
41.178	574.0355
41.179	574.4085
41.181	574.0570
41.183	574.1375
41.184	573.5580
41.186	573.2320
41.188	573.2340
41.189	572.9215
41.191	573.5875
41.193	573.9475
41.194	573.7095
41.196	573.7650
41.198	573.3915
41.199	573.2930
41.201	572.9440
41.203	572.8190
41.204	573.7495
41.206	574.0845
41.208	574.1205
41.209	574.7750
41.211	574.4010
41.213	574.4180
41.214	574.8385
41.216	574.8690
41.218	574.8845
41.219	574.6010
41.221	574.0750
41.223	573.7475
41.224	573.0015
41.226	572.9195
41.227	573.4450
41.228	572.2550
41.229	572.7485
41.231	573.3205
41.232	574.2110
41.234	573.8865
41.236	573.9470
41.237	573.9450
41.239	573.2175
41.241	572.9090
41.242	573.1390
41.244	573.8710
41.246	574.3655
41.247	574.2815
41.249	573.7295
41.251	573.0125
41.252	572.7590
41.254	572.8940
41.256	572.6120
41.257	572.7965
41.259	572.5680
41.261	571.8645
41.262	572.0885
41.264	572.6960
41.266	572.3950
41.267	572.6895
41.269	572.5340
41.271	573.3480
41.272	573.8755
41.274	573.5815
41.276	573.6625
41.277	573.1235
41.279	572.8475
41.281	572.8640
41.282	572.9915
41.284	573.4430
41.285	573.0070
41.286	574.3510
41.287	573.4640
41.289	573.5985
41.290	574.7740
41.291	572.3250
41.292	573.2720
41.294	573.1870
41.295	572.8960
41.296	572.5100
41.297	572.7995
41.299	572.8190
41.300	573.6150
41.301	571.8040
41.302	572.5855
41.304	571.6835
41.305	571.7880
41.306	570.3280
41.307	570.9945
41.309	570.9135
41.310	570.2860
41.311	572.0050
41.312	571.5160
41.314	571.2055
41.315	573.0080
41.316	570.1560
41.317	572.1335
41.319	572.0880
41.320	574.9140
41.321	570.4510
41.322	572.5825
41.324	573.0225
41.325	575.6600
41.326	571.5720
41.327	573.3170
41.329	573.5370
41.330	575.3650
41.331	570.6290
41.332	572.5395
41.334	572.7685
41.335	572.3320
41.337	573.0870
41.339	573.2785
41.340	572.6270
41.342	572.8675
41.343	574.0500
41.344	570.9170
41.345	571.9230
41.347	572.0635
41.348	573.3410
41.349	570.4090
41.350	572.2780
41.352	572.7705
41.353	574.7940
41.354	569.9300
41.355	572.4850
41.357	572.1345
41.358	574.1500
41.359	569.8410
41.360	572.1785
41.362	571.5910
41.363	571.4660
41.364	572.1670
41.365	572.2240
41.367	572.3785
41.368	573.2130
41.369	572.2650
41.370	572.6050
41.372	572.2965
41.373	572.7420
41.374	572.4390
41.375	572.4055
41.377	572.9500
41.378	573.8830
41.379	572.1670
41.380	572.4865
41.382	572.0485
41.383	573.3540
41.384	568.7460
41.385	570.7025
41.387	570.5520
41.388	570.8550
41.389	569.2590
41.390	570.1150
41.392	569.9440
41.393	572.0130
41.394	566.9720
41.395	569.5970
41.397	570.0160
41.398	572.8310
41.399	566.5140
41.400	569.5495
41.401	570.6760
41.402	567.6810
41.403	570.6590
41.404	568.3650
41.405	570.1670
41.406	571.1690
41.407	567.9470
41.408	571.7370
41.409	567.6660
41.410	569.2555
41.411	571.7440
41.412	566.1370
41.413	572.0700
41.414	566.0050
41.415	568.7810
41.416	571.8420
41.417	566.7920
41.418	572.4330
41.419	567.4540
41.420	569.5035
41.421	572.9640
41.422	566.9540
41.423	573.0160
41.424	567.0280
41.425	569.6070
41.426	570.5350
41.427	568.6300
41.428	569.3420
41.429	569.1150
41.430	569.2995
41.431	569.3270
41.432	570.1720
41.433	569.7960
41.434	569.1480
41.435	569.6225
41.436	571.4060
41.437	567.9230
41.438	569.7365
41.440	570.0090
41.441	570.4720
41.442	569.1880
41.443	570.3615
41.445	571.1845
41.446	571.9820
41.447	568.9090
41.448	570.6870
41.450	570.5690
41.451	571.7960
41.452	568.0990
41.453	569.9840
41.455	569.9080
41.456	571.3250
41.457	569.4160
41.458	570.5385
41.459	572.8610
41.460	567.0060
41.461	574.1910
41.462	566.8100
41.463	569.9635
41.464	572.4280
41.465	566.7850
41.466	571.9520
41.467	567.4600
41.468	569.3640
41.469	570.6240
41.470	568.6110
41.471	571.3060
41.472	568.6220
41.473	569.2945
41.474	571.3400
41.475	567.5140
41.476	571.8050
41.477	566.9690
41.478	569.2225
41.479	570.6720
41.480	568.2920
41.481	569.9590
41.482	568.5550
41.483	569.4620
41.484	569.9820
41.485	569.3270
41.486	570.2240
41.487	569.0020
41.488	570.0475
41.489	571.6380
41.490	568.4210
41.491	570.7250
41.492	569.0390
41.493	569.6505
41.494	569.5050
41.495	569.2750
41.496	569.4810
41.497	570.0870
41.498	570.0940
41.499	571.0080
41.500	568.8620
41.501	571.7190
41.502	568.6160
41.503	569.7420
41.504	571.7540
41.505	567.7470
41.506	571.6150
41.507	568.0040
41.508	569.5080
41.509	570.2890
41.510	568.8650
41.511	571.2020
41.512	568.8910
41.513	570.1030
41.514	571.6230
41.515	568.3460
41.516	571.3750
41.517	568.9015
41.518	567.5330
41.519	570.3090
41.520	567.9320
41.521	569.7710
41.522	568.9420
41.523	568.9160
41.524	569.8880
41.525	568.6140
41.526	570.0970
41.527	568.5060
41.528	565.3220
41.529	570.9790
41.530	564.4570
41.531	571.0210
41.532	568.2615
41.533	566.2580
41.534	570.5620
41.535	566.9620
41.536	570.2850
41.537	569.4155
41.538	567.8160
41.539	571.7780
41.540	567.2630
41.541	569.9060
41.542	572.8230
41.543	567.8200
41.544	572.7480
41.545	568.1110
41.546	570.1260
41.547	570.1210
41.548	569.3690
41.549	570.1230
41.550	570.4610
41.551	570.4580
41.552	570.3280
41.553	569.2310
41.554	570.8210
41.555	568.9260
41.556	569.5735
41.557	570.0790
41.558	567.8380
41.559	569.3200
41.560	568.0660
41.561	568.5875
41.562	567.8650
41.563	568.8190
41.564	568.3480
41.565	569.1280
41.566	568.4590
41.567	569.1570
41.568	568.2620
41.569	569.2460
41.570	567.4490
41.571	568.4375
41.572	568.4330
41.573	568.5600
41.574	567.7300
41.575	568.0760
41.576	569.3150
41.577	568.1920
41.578	568.8970
41.579	568.6800
41.580	568.3810
41.581	567.3780
41.582	569.6990
41.583	567.1650
41.584	568.9780
41.585	568.3925
41.586	568.9820
41.587	568.5730
41.588	569.5120
41.589	568.7040
41.590	569.4455
41.591	570.2080
41.592	569.5930
41.593	569.7490
41.594	569.9810
41.595	569.9810
41.596	568.5810
41.597	570.1410
41.598	568.8320
41.599	569.3850
41.600	568.5265
41.601	568.9840
41.602	567.9770
41.603	569.7390
41.604	568.2680
41.605	568.4030
41.606	566.9190
41.607	568.9510
41.608	566.5110
41.609	569.5370
41.610	567.6865
41.611	566.1730
41.612	568.8440
41.613	566.4520
41.614	568.6840
41.615	567.4420
41.616	567.7780
41.617	568.0670
41.618	568.0930
41.619	568.6460
41.620	568.8515
41.621	568.3120
41.622	569.8350
41.623	568.5340
41.624	569.4430
41.625	568.8960
41.626	570.1430
41.627	567.3240
41.628	570.7610
41.629	567.2260
41.630	569.5500
41.631	570.6080
41.632	568.9250
41.633	569.3910
41.634	569.0940
41.635	568.8385
41.636	566.8510
41.637	569.1090
41.638	567.7390
41.640	567.8910
41.641	567.5190
41.642	568.1460
41.643	568.2400
41.645	568.2125
41.646	566.9360
41.647	569.3840
41.648	568.3875
41.649	566.1310
41.650	569.8010
41.651	566.6720
41.652	568.7550
41.653	567.6885
41.654	567.5550
41.655	567.7450
41.656	568.1230
41.657	568.2380
41.658	568.5450
41.659	567.3700
41.660	569.0580
41.661	566.8500
41.662	569.3600
41.663	567.6945
41.664	566.5060
41.665	568.3420
41.666	566.7670
41.667	567.8180
41.668	566.8935
41.669	567.8090
41.670	567.1150
41.671	567.3040
41.672	567.0580
41.673	566.8320
41.674	566.2060
41.675	567.6170
41.676	566.0510
41.677	567.8580
41.678	566.6080
41.679	566.6590
41.680	566.6840
41.681	566.9670
41.682	566.5620
41.683	567.1505
41.684	566.9030
41.685	567.4790
41.686	566.5180
41.687	568.1850
41.688	567.3200
41.689	565.2290
41.690	567.6330
41.691	565.2300
41.692	566.9170
41.693	566.5820
41.694	566.1450
41.695	566.4390
41.696	566.7415
41.698	567.0230
41.699	565.7150
41.700	567.4900
41.701	566.5595
41.703	566.3030
41.704	564.8460
41.705	567.7540
41.706	566.2010
41.708	566.2490
41.709	566.9770
41.710	566.7110
41.711	566.5950
41.713	566.4925
41.714	565.5810
41.715	568.3130
41.716	566.7685
41.718	566.4535
41.719	566.3990
41.720	566.9320
41.721	566.4630
41.723	566.8735
41.724	567.8880
41.725	566.8100
41.726	567.4060
41.728	567.4440
41.729	566.1310
41.730	567.3770
41.731	566.3525
41.733	566.8410
41.734	567.8110
41.735	565.3370
41.736	567.0990
41.738	567.6360
41.739	567.1790
41.740	566.8270
41.741	566.9050
41.743	566.3685
41.744	565.9930
41.745	566.8010
41.746	566.3870
41.748	565.9590
41.749	566.8680
41.750	565.9440
41.751	566.1965
41.752	565.2110
41.753	567.1950
41.754	566.7070
41.756	566.7610
41.757	565.4290
41.758	567.4400
41.759	566.7685
41.761	566.7040
41.762	566.7260
41.763	566.7230
41.764	566.5985
41.766	566.1500
41.767	564.0710
41.768	567.0640
41.769	565.1540
41.771	565.0215
41.772	563.3150
41.773	566.5840
41.774	564.2820
41.776	564.7500
41.777	565.0430
41.778	565.8200
41.779	565.2460
41.781	565.6975
41.782	564.0510
41.783	566.8600
41.784	565.5105
41.786	565.7950
41.787	566.3900
41.788	565.3190
41.789	566.3585
41.791	566.0875
41.792	564.4600
41.793	566.9180
41.794	565.4685
41.796	565.2735
41.797	563.3150
41.798	566.7310
41.799	565.1295
41.801	564.9915
41.802	564.9300
41.803	566.9390
41.804	566.3875
41.806	566.1585
41.807	564.8090
41.808	568.1510
41.809	566.7210
41.811	566.4525
41.812	566.1690
41.814	566.0580
41.816	566.4140
41.817	566.5310
41.819	566.1040
41.821	566.4150
41.822	565.9665
41.824	565.7165
41.826	565.7480
41.827	565.5060
41.829	565.7055
41.831	566.0535
41.832	565.6625
41.834	565.5260
41.836	564.9360
41.837	564.8955
41.839	564.8005
41.841	564.4775
41.842	564.4435
41.844	564.2770
41.846	564.0635
41.847	564.5800
41.849	564.6900
41.851	564.8300
41.852	565.1110
41.854	565.1780
41.855	565.7620
41.856	565.7150
41.857	565.7105
41.859	565.5395
41.860	563.3530
41.861	567.9530
41.862	565.3470
41.864	565.0150
41.865	563.8360
41.866	566.2520
41.867	565.1030
41.869	565.0725
41.870	565.4715
41.872	565.0330
41.874	565.0185
41.875	564.8070
41.877	564.8705
41.879	564.7005
41.880	564.5630
41.882	564.9005
41.884	565.5055
41.885	565.2425
41.887	565.8105
41.889	565.4495
41.890	565.4030
41.892	565.3035
41.894	565.4320
41.895	565.6425
41.897	565.5685
41.899	565.2845
41.900	565.4005
41.902	565.5670
41.904	565.5740
41.905	565.2345
41.907	564.7725
41.909	564.4520
41.910	564.7330
41.912	564.7420
41.914	564.5865
41.915	564.1495
41.917	564.4345
41.919	564.6460
41.920	564.5905
41.922	564.9650
41.924	565.4550
41.925	565.2455
41.927	565.4825
41.928	566.7940
41.929	563.4600
41.930	564.8915
41.932	564.5135
41.933	564.6580
41.934	564.8120
41.935	565.0430
41.937	564.9560
41.938	565.1690
41.939	564.0290
41.940	564.6515
41.942	564.2400
41.943	563.9230
41.944	563.2770
41.945	563.7110
41.947	563.3160
41.948	561.8680
41.949	564.6910
41.950	563.3310
41.952	563.1960
41.953	562.9070
41.954	563.3300
41.955	562.7140
41.957	562.5970
41.958	561.7200
41.959	563.2200
41.960	562.3460
41.962	562.4825
41.963	562.2970
41.965	561.5905
41.967	561.6295
41.968	561.6720
41.970	562.3570
41.972	562.2495
41.973	562.4270
41.975	562.6420
41.977	562.6980
41.978	562.5135
41.980	562.4880
41.982	562.4040
41.983	563.0355
41.985	563.2640
41.986	561.0640
41.987	565.3680
41.988	562.9790
41.990	563.3030
41.991	563.1000
41.992	564.0870
41.993	563.9675
41.995	564.0375
41.996	564.6860
41.997	563.4230
41.998	563.6725
42.000	563.4985
42.001	562.4070
42.002	564.2150
42.003	563.0145
42.005	562.5125
42.006	563.0260
42.007	560.6400
42.008	561.4330
42.010	561.0340
42.011	561.3390
42.012	560.3890
42.013	560.9160
42.015	560.9670
42.016	561.3130
42.017	561.9560
42.018	561.6195
42.020	561.8570
42.021	562.0760
42.022	561.3590
42.023	562.2595
42.025	562.0740
42.026	560.9880
42.027	563.6820
42.028	562.1965
42.030	563.0613
42.031	561.7090
42.032	563.9600
42.033	563.2925
42.035	563.8935
42.036	563.8680
42.037	563.7130
42.038	564.1150
42.040	563.6715
42.041	562.4430
42.042	565.2640
42.043	564.1815
42.044	562.8030
42.045	564.9070
42.046	562.3770
42.047	564.6720
42.048	563.7345
42.049	560.8560
42.050	565.8410
42.051	563.5650
42.053	563.0120
42.054	559.4840
42.055	564.6790
42.056	561.5035
42.058	561.1045
42.059	561.8170
42.060	560.6190
42.061	561.6850
42.063	562.2490
42.064	561.9290
42.065	562.5440
42.066	562.0245
42.068	562.3640
42.069	561.3850
42.070	562.9590
42.071	562.3855
42.073	562.5485
42.074	562.2200
42.075	563.6940
42.076	563.4970
42.078	563.4135
42.079	562.6890
42.080	564.1260
42.081	562.9195
42.083	562.9710
42.084	563.0750
42.085	562.9130
42.086	562.8785
42.088	563.3040
42.089	563.3720
42.090	562.9370
42.091	562.7105
42.093	562.5270
42.094	562.0860
42.096	561.5380
42.098	561.3155
42.099	561.1795
42.101	561.5165
42.102	561.2780
42.103	561.4940
42.104	561.4260
42.106	561.7795
42.107	560.4160
42.108	562.1640
42.109	561.2460
42.111	561.1325
42.112	561.3640
42.113	561.2840
42.114	561.8305
42.116	561.7165
42.117	560.8120
42.118	562.9780
42.119	561.5010
42.121	561.2590
42.122	560.7020
42.123	562.6470
42.124	561.8725
42.126	561.9610
42.127	563.6190
42.128	561.5350
42.129	562.9880
42.131	563.0535
42.132	563.0030
42.134	562.5875
42.136	562.0840
42.137	561.7485
42.139	561.6825
42.141	562.0500
42.142	562.0475
42.144	561.2640
42.146	561.1670
42.147	560.5740
42.149	560.0795
42.151	560.2595
42.152	559.7805
42.154	559.8895
42.156	560.2030
42.157	560.2020
42.159	560.4405
42.160	558.6800
42.161	562.2340
42.162	560.1895
42.164	560.4665
42.165	560.2600
42.166	560.8130
42.167	561.0620
42.169	561.4860
42.170	560.4580
42.171	562.1580
42.172	561.6835
42.174	561.3700
42.175	561.0120
42.177	561.2270
42.179	560.6545
42.180	561.2680
42.182	561.3015
42.184	561.0450
42.185	560.7305
42.187	560.5090
42.189	560.3630
42.190	560.9420
42.192	560.9460
42.194	561.2705
42.195	561.5800
42.197	561.2670
42.199	561.3600
42.200	560.8860
42.202	559.9180
42.204	559.8885
42.205	559.7330
42.207	559.8995
42.209	560.3945
42.210	560.2415
42.212	559.9785
42.214	559.8610
42.215	559.9160
42.217	559.8110
42.218	559.4130
42.220	560.0920
42.222	560.5735
42.223	560.2305
42.225	560.1680
42.227	559.8520
42.228	559.1215
42.230	559.7380
42.232	560.3040
42.233	560.2545
42.235	560.5270
42.237	560.8880
42.238	561.4530
42.240	561.4835
42.242	561.6590
42.243	562.2395
42.245	561.2735
42.247	561.5680
42.248	562.1405
42.250	561.5790
42.252	561.4260
42.253	560.6965
42.255	560.3070
42.257	560.2830
42.258	559.8055
42.260	560.3050
42.261	561.2490
42.262	560.1480
42.263	560.2545
42.265	560.2050
42.266	561.5390
42.267	558.7100
42.268	559.5295
42.270	559.4470
42.271	559.2230
42.272	559.1960
42.273	559.7945
42.275	559.9740
42.276	559.8270
42.277	559.2170
42.278	559.7185
42.280	559.0470
42.281	558.4885
42.283	558.8795
42.285	558.7225
42.286	558.7670
42.288	559.1610
42.290	559.1235
42.291	559.4305
42.293	559.3260
42.295	559.1285
42.296	559.5100
42.298	558.8805
42.299	558.7400
42.300	559.6280
42.301	560.3475
42.303	560.5445
42.304	561.2690
42.305	560.4880
42.306	560.6585
42.308	560.1955
42.309	561.3950
42.310	560.1740
42.311	560.3620
42.313	560.5940
