#2th	#Int
38.3020	642.0890
38.3030	642.4413
38.3040	642.2032
38.3050	641.8194
38.3060	640.9442
38.3070	640.2551
38.3080	640.2143
38.3090	640.4405
38.3100	640.5371
38.3110	639.8770
38.3120	641.0359
38.3130	640.7261
38.3140	640.8285
38.3150	641.4589
38.3160	641.3319
38.3170	641.0525
38.3180	639.6169
38.3190	638.9577
38.3200	639.0224
38.3210	638.7979
38.3220	638.5241
38.3230	638.7119
38.3240	638.5119
38.3250	639.2481
38.3260	638.9600
38.3270	639.0510
38.3280	638.5822
38.3290	637.4911
38.3300	638.2133
38.3310	637.8807
38.3320	637.9268
38.3330	637.3704
38.3340	638.0174
38.3350	637.6702
38.3360	636.2289
38.3370	636.5027
38.3380	636.7463
38.3390	636.4360
38.3400	637.2416
38.3410	637.4342
38.3420	636.9444
38.3430	636.9515
38.3440	636.9039
38.3450	636.5366
38.3460	636.0814
38.3470	636.5073
38.3480	636.2781
38.3490	637.0905
38.3500	637.8048
38.3510	637.2283
38.3520	637.3510
38.3530	638.0215
38.3540	638.3314
38.3550	638.7484
38.3560	638.1943
38.3570	638.2388
38.3580	638.5602
38.3590	638.3440
38.3600	639.2106
38.3610	638.8840
38.3620	639.0258
38.3630	639.4638
38.3640	639.5781
38.3650	639.4698
38.3660	640.0229
38.3670	640.3253
38.3740	640.4046
38.3750	641.2677
38.3760	640.9657
38.3770	643.0228
38.3780	643.0301
38.3790	643.4770
38.3800	642.6288
38.3880	642.4604
38.3890	642.4319
38.3900	643.0700
38.3910	643.9747
38.3920	643.4059
38.3930	643.7406
38.3940	643.7750
38.4010	643.8873
38.4020	643.6722
38.4030	642.1484
38.4040	642.3008
38.4050	642.5137
38.4060	642.3494
38.4070	642.5012
38.4140	641.5211
38.4150	641.6461
38.4160	642.5604
38.4170	640.6182
38.4180	640.7486
38.4190	640.1179
38.4200	639.8943
38.4280	640.3369
38.4290	640.6703
38.4300	640.7822
38.4310	640.9777
38.4320	641.2067
38.4330	641.4031
38.4340	641.3290
38.4350	640.9772
38.4360	641.1192
38.4370	643.4430
38.4380	643.2974
38.4390	642.8142
38.4400	643.0207
38.4410	642.9244
38.4420	644.1348
38.4430	642.9300
38.4440	641.9630
38.4450	642.5871
38.4460	642.7322
38.4470	642.8932
38.4480	643.9269
38.4490	643.1676
38.4500	642.3914
38.4510	642.2340
38.4520	641.9165
38.4530	641.9766
38.4540	641.6471
38.4550	641.9090
38.4560	642.4751
38.4570	642.6513
38.4580	642.4486
38.4590	642.9323
38.4600	644.3619
38.4610	644.2173
38.4620	644.2179
38.4630	642.8560
38.4640	643.4580
38.4650	643.3279
38.4660	642.6906
38.4670	642.6101
38.4680	643.1333
38.4690	642.0363
38.4700	642.5474
38.4710	642.6047
38.4720	642.7242
38.4730	643.4315
38.4740	643.0247
38.4750	642.8698
38.4760	642.6507
38.4770	642.9127
38.4780	642.4819
38.4790	641.9227
38.4800	641.6935
38.4810	640.7496
38.4820	639.6504
38.4830	638.5347
38.4840	639.8236
38.4850	640.2376
38.4860	641.4114
38.4870	642.4654
38.4880	643.1359
38.4890	643.3724
38.4900	644.0898
38.4910	643.6930
38.4920	644.0058
38.4930	644.3311
38.4940	644.1721
38.4950	644.8586
38.4960	644.0448
38.4970	642.3115
38.4980	641.6571
38.4990	642.1804
38.5000	642.2905
38.5010	642.2809
38.5020	641.7690
38.5030	642.5944
38.5040	643.4950
38.5050	643.6712
38.5060	642.7975
38.5070	641.9282
38.5080	641.0306
38.5090	640.1439
38.5100	638.8026
38.5110	638.9991
38.5120	639.4883
38.5130	639.7066
38.5140	639.0943
38.5150	638.9719
38.5160	639.3576
38.5170	640.3639
38.5180	641.7823
38.5190	641.6299
38.5200	641.2141
38.5210	641.9092
38.5220	641.8386
38.5230	643.1957
38.5240	643.9777
38.5250	644.6210
38.5260	644.5178
38.5270	645.2164
38.5280	645.5137
38.5290	645.9983
38.5300	646.7793
38.5310	647.8806
38.5320	647.7500
38.5330	647.7574
38.5340	647.7920
38.5350	648.8839
38.5360	649.0403
38.5370	648.4213
38.5380	648.2452
38.5390	648.1654
38.5400	648.7716
38.5410	649.4003
38.5420	649.2142
38.5430	648.4047
38.5440	647.8061
38.5450	647.6281
38.5460	647.4481
38.5470	647.3664
38.5480	647.1828
38.5490	645.8399
38.5500	645.7970
38.5510	645.7079
38.5520	646.1280
38.5530	646.1673
38.5540	646.3175
38.5550	646.4862
38.5560	646.3882
38.5570	646.0501
38.5580	646.0289
38.5590	646.1665
38.5600	646.9231
38.5610	647.4285
38.5620	647.5182
38.5630	646.9468
38.5640	648.2946
38.5650	648.2045
38.5660	648.9459
38.5670	648.6970
38.5680	649.3977
38.5690	649.8358
38.5700	650.5839
38.5710	650.5904
38.5720	650.2589
38.5730	650.2885
38.5740	650.5166
38.5750	651.4412
38.5760	650.0781
38.5770	650.1055
38.5780	650.5972
38.5790	650.6322
38.5800	651.4447
38.5810	651.5703
38.5820	651.0607
38.5830	650.4988
38.5840	651.1338
38.5850	650.6859
38.5860	650.9562
38.5870	650.6076
38.5880	651.2861
38.5890	650.7814
38.5900	652.0099
38.5910	652.9585
38.5920	653.0520
38.5930	653.3000
38.5940	654.0109
38.5950	654.4394
38.5960	654.2394
38.5970	655.0032
38.5980	654.4961
38.5990	653.9675
38.6000	654.7756
38.6010	654.5497
38.6020	655.6051
38.6030	654.6670
38.6040	655.3689
38.6050	655.6764
38.6060	655.8550
38.6070	656.9298
38.6080	656.8697
38.6090	656.3142
38.6100	656.2443
38.6110	655.2491
38.6120	655.8042
38.6130	656.1736
38.6140	655.9479
38.6150	654.9765
38.6160	654.5162
38.6170	654.5474
38.6180	655.0296
38.6190	655.8442
38.6200	657.1818
38.6210	656.4440
38.6220	657.0800
38.6230	656.8633
38.6240	658.0146
38.6250	657.8947
38.6260	657.7677
38.6270	658.3987
38.6280	658.0041
38.6290	658.8200
38.6300	659.9696
38.6310	661.8085
38.6320	662.5283
38.6330	662.9082
38.6340	663.3878
38.6350	664.8432
38.6360	666.0462
38.6370	666.6999
38.6380	667.0949
38.6390	668.6068
38.6410	669.4421
38.6420	669.3843
38.6430	669.2241
38.6440	669.0784
38.6450	669.3393
38.6460	670.7952
38.6470	671.3560
38.6480	672.3077
38.6490	671.7601
38.6500	671.4336
38.6510	670.9962
38.6520	670.9021
38.6530	669.9474
38.6540	669.7753
38.6550	668.6197
38.6560	669.9326
38.6570	670.8215
38.6580	671.5220
38.6590	672.7730
38.6600	673.6931
38.6610	672.7632
38.6620	672.8723
38.6630	673.4533
38.6640	675.0500
38.6650	675.7475
38.6660	676.1266
38.6670	676.1710
38.6680	677.7138
38.6690	678.6847
38.6700	681.2098
38.6710	683.5046
38.6720	684.9991
38.6730	687.0904
38.6740	688.7809
38.6750	690.7713
38.6760	692.9817
38.6770	693.4174
38.6780	693.9476
38.6790	695.1585
38.6810	696.6347
38.6820	697.7360
38.6830	700.6937
38.6840	702.2235
38.6850	704.3525
38.6860	706.3613
38.6870	708.4584
38.6880	710.2012
38.6890	712.2401
38.6900	713.3328
38.6910	715.2495
38.6920	717.0131
38.6930	718.0012
38.6940	720.0012
38.6950	721.6448
38.6960	724.4543
38.6970	726.9367
38.6980	730.1273
38.6990	732.4505
38.7000	735.2056
38.7010	738.2866
38.7020	740.7818
38.7030	743.7353
38.7040	745.7336
38.7050	748.3201
38.7060	751.2972
38.7070	754.9616
38.7080	759.1635
38.7090	762.9118
38.7100	767.5467
38.7110	772.4280
38.7120	777.0065
38.7130	781.1566
38.7140	786.7320
38.7150	792.9130
38.7160	797.3225
38.7170	801.9004
38.7180	807.1053
38.7190	813.3936
38.7200	820.2537
38.7210	828.3176
38.7220	836.3414
38.7230	845.1934
38.7240	854.8137
38.7250	865.6250
38.7260	877.6911
38.7270	889.7124
38.7280	902.8616
38.7290	914.9092
38.7300	928.4611
38.7310	943.5494
38.7320	960.0802
38.7340	977.9778
38.7350	998.9486
38.7360	1024.0835
38.7370	1047.9411
38.7380	1074.8185
38.7390	1104.2274
38.7400	1136.1639
38.7410	1169.7365
38.7420	1210.8032
38.7430	1254.1548
38.7440	1301.8284
38.7450	1356.6598
38.7460	1420.6955
38.7470	1495.7313
38.7480	1591.1122
38.7490	1704.5229
38.7500	1834.6073
38.7510	1979.0785
38.7520	2151.8070
38.7530	2355.2951
38.7540	2596.1349
38.7550	2898.5754
38.7560	3241.0047
38.7570	3601.2383
38.7580	4016.5807
38.7590	4482.5782
38.7600	4999.1801
38.7610	5587.7849
38.7620	6226.5397
38.7630	6942.9016
38.7640	7702.1143
38.7650	8487.3359
38.7660	9299.4430
38.7670	10134.9668
38.7680	10970.5216
38.7690	11784.8457
38.7700	12592.8457
38.7710	13387.7878
38.7720	14160.8245
38.7740	14890.5373
38.7750	15578.7546
38.7760	16203.0970
38.7770	16742.2557
38.7780	17207.8663
38.7790	17623.3299
38.7800	17934.7532
38.7810	18127.8498
38.7820	18241.8899
38.7830	18240.6358
38.7840	18144.7221
38.7850	17914.6031
38.7870	17581.8252
38.7880	17150.5395
38.7890	16652.2300
38.7900	16068.6956
38.7910	15450.6378
38.7920	14788.6841
38.7930	14078.9120
38.7940	13329.5487
38.7950	12545.7995
38.7960	11757.2984
38.7970	10963.0822
38.7980	10177.0111
38.7990	9399.3320
38.8000	8640.9064
38.8010	7893.1901
38.8020	7190.5763
38.8030	6545.5405
38.8040	5921.0974
38.8050	5333.0533
38.8060	4782.8479
38.8070	4277.9193
38.8080	3825.8079
38.8090	3440.3992
38.8100	3085.0050
38.8110	2780.8932
38.8120	2498.3961
38.8140	2255.4067
38.8150	2045.1550
38.8160	1868.7909
38.8170	1733.9230
38.8180	1617.4280
38.8190	1512.8941
38.8200	1424.7883
38.8210	1350.0039
38.8220	1285.2932
38.8230	1235.8599
38.8240	1191.3939
38.8250	1155.1698
38.8270	1122.3175
38.8280	1091.7395
38.8290	1066.5847
38.8300	1043.1049
38.8310	1021.8822
38.8320	1000.9232
38.8330	982.6428
38.8340	963.5055
38.8350	944.2238
38.8360	929.7183
38.8370	917.6389
38.8380	905.5280
38.8390	894.7312
38.8400	883.5067
38.8410	873.7329
38.8420	864.6323
38.8430	855.4106
38.8440	846.7236
38.8450	839.2542
38.8460	830.7508
38.8470	821.7155
38.8480	813.8583
38.8490	807.5393
38.8500	799.2033
38.8510	793.5947
38.8520	788.5311
38.8540	783.2163
38.8550	777.2797
38.8560	772.9698
38.8570	770.2332
38.8580	765.9649
38.8590	761.8163
38.8600	757.4065
38.8610	752.6774
38.8620	748.9169
38.8630	744.8097
38.8640	741.2451
38.8650	737.7342
38.8670	735.2604
38.8680	732.6393
38.8690	731.1577
38.8700	729.2431
38.8710	727.3727
38.8720	724.7693
38.8730	722.5148
38.8740	720.8699
38.8750	717.9151
38.8760	716.1561
38.8770	714.5767
38.8780	712.7575
38.8800	710.2104
38.8810	707.4271
38.8820	704.4169
38.8830	703.6546
38.8840	702.2887
38.8850	701.2428
38.8860	700.5920
38.8870	699.1185
38.8880	697.5567
38.8890	695.7725
38.8900	694.5217
38.8910	691.6473
38.8920	689.6429
38.8940	687.4085
38.8950	685.9119
38.8960	685.3792
38.8970	684.1710
38.8980	683.3436
38.8990	682.5947
38.9000	682.0233
38.9010	680.8288
38.9020	679.6775
38.9030	679.5045
38.9040	679.2872
38.9050	677.9388
38.9070	676.0602
38.9080	675.0466
38.9090	674.0025
38.9100	673.2641
38.9110	672.8474
38.9120	672.4039
38.9130	672.0118
38.9140	672.3563
38.9150	672.1901
38.9160	671.7735
38.9170	672.1336
38.9180	671.1615
38.9200	670.2255
38.9210	669.9428
38.9220	669.0989
38.9230	668.0196
38.9240	667.4928
38.9250	666.8882
38.9260	666.4252
38.9270	666.7949
38.9280	665.6607
38.9290	666.0861
38.9300	665.3650
38.9310	665.0426
38.9390	664.3362
38.9400	663.3283
38.9410	662.2894
38.9420	661.5227
38.9430	660.4136
38.9440	659.5726
38.9450	659.3049
38.9520	658.3019
38.9530	657.4527
38.9540	656.3541
38.9550	655.5968
38.9560	654.2406
38.9570	653.5610
38.9580	652.2017
38.9660	651.9795
38.9670	651.3393
38.9680	649.9012
38.9690	649.6858
38.9700	649.3644
38.9710	648.3950
38.9790	648.1248
38.9800	648.1898
38.9810	648.3755
38.9820	648.9422
38.9830	648.9384
38.9840	648.4709
38.9850	648.3245
38.9920	648.3517
38.9930	649.6295
38.9940	650.5835
38.9950	649.7978
38.9960	649.5127
38.9970	650.1370
38.9980	650.0893
39.0000	650.1676
39.0010	649.7053
39.0020	649.1904
39.0030	649.9999
39.0040	649.8688
39.0050	650.2484
39.0060	650.4800
39.0080	650.1285
39.0090	651.1497
39.0100	650.3968
39.0110	650.0362
39.0120	649.1353
39.0130	648.8935
39.0140	648.8328
39.0150	648.4423
39.0160	646.7222
39.0170	645.4888
39.0180	646.1385
39.0190	646.2250
39.0210	645.6103
39.0220	645.1931
39.0230	645.6437
39.0240	645.5514
39.0250	646.0345
39.0260	645.4087
39.0270	645.3596
39.0280	644.9617
39.0290	645.0104
39.0300	644.9080
39.0310	642.5965
39.0320	643.0208
39.0340	642.5072
39.0350	643.0231
39.0360	644.0129
39.0370	643.9766
39.0380	643.7459
39.0390	643.6168
39.0400	642.8010
39.0410	641.9211
39.0420	641.6751
39.0430	642.5527
39.0440	643.4511
39.0450	643.6705
39.0460	643.5378
39.0480	643.1791
39.0490	643.5827
39.0500	643.7775
39.0510	643.3707
39.0520	642.9369
39.0530	642.9243
39.0540	643.3152
39.0550	643.0628
39.0560	643.7007
39.0570	643.1981
39.0580	642.3260
39.0590	642.9170
39.0610	642.8144
39.0620	642.8764
39.0630	643.6560
39.0640	644.5353
39.0650	644.6789
39.0660	643.8864
39.0670	642.9690
39.0680	641.8424
39.0690	641.9409
39.0700	642.5760
39.0710	642.1464
39.0720	641.7838
39.0740	641.5120
39.0750	641.9368
39.0760	640.7503
39.0770	640.9005
39.0780	640.3460
39.0790	640.0465
39.0800	639.1246
39.0810	639.7204
39.0820	639.3474
39.0830	639.8038
39.0840	639.6169
39.0850	639.9790
39.0860	640.3869
39.0880	640.3594
39.0890	639.4172
39.0900	639.2094
39.0910	639.4791
39.0920	639.3526
39.0930	638.6239
39.0940	638.4661
39.0950	638.8286
39.0960	639.3709
39.0970	639.0360
39.0980	640.1482
39.0990	639.9108
39.1010	641.0192
39.1020	640.8526
39.1030	641.7763
39.1040	641.3217
39.1050	641.2252
39.1060	641.1014
39.1070	640.6788
39.1080	640.2053
39.1090	639.4743
39.1100	639.2076
39.1110	640.3951
39.1120	640.5738
39.1140	641.3977
39.1150	640.9543
39.1160	640.1527
39.1170	639.1348
39.1180	639.1959
39.1190	638.4459
39.1200	638.7033
39.1210	638.5174
39.1220	637.9794
39.1230	637.4863
39.1240	636.9744
39.1250	636.7838
39.1260	635.8071
39.1270	635.4341
39.1280	636.8348
39.1290	638.6205
39.1300	638.4464
39.1310	638.3941
39.1320	638.2376
39.1330	637.7406
39.1340	637.4855
39.1350	636.9537
39.1360	637.8183
39.1370	639.1802
39.1380	640.0076
39.1390	639.9398
39.1410	639.7593
39.1420	639.2440
39.1430	639.3462
39.1440	640.0490
39.1450	639.6958
39.1460	639.9339
39.1470	639.5176
39.1480	640.4632
39.1490	640.4423
39.1500	639.0495
39.1510	638.0465
39.1520	637.8935
39.1540	638.3136
39.1550	638.4416
39.1560	639.2463
39.1570	639.4538
39.1580	639.6364
39.1590	638.9861
39.1600	638.5004
39.1610	638.2337
39.1620	638.0862
39.1630	639.2838
39.1640	639.7983
39.1650	639.4364
39.1670	639.1474
39.1680	638.8492
39.1690	639.4921
39.1700	639.4932
39.1710	639.1836
39.1720	639.1440
39.1730	638.5908
39.1740	638.1335
39.1750	638.6922
39.1760	638.2380
39.1770	638.2989
39.1780	637.4431
39.1790	637.6568
39.1810	638.2758
39.1820	637.7282
39.1830	638.1178
39.1840	638.6312
39.1850	638.2348
39.1860	637.5290
39.1870	637.3438
39.1880	637.5343
39.1890	637.7063
39.1900	637.9991
39.1910	637.7746
39.1920	638.0150
39.1940	637.7055
39.1950	637.4157
39.1960	637.3501
39.1970	637.7985
39.1980	637.8698
39.1990	637.7696
39.2000	637.5447
39.2010	638.1433
39.2020	638.3861
39.2030	637.7115
39.2040	637.7174
39.2050	637.2578
39.2070	636.8818
39.2080	637.0779
39.2090	637.7004
39.2100	637.2506
39.2110	637.4069
39.2120	637.2667
39.2130	636.7385
39.2140	636.0690
39.2150	636.2844
39.2160	636.4451
39.2170	636.7864
39.2180	637.3149
39.2190	637.0751
39.2200	636.6484
39.2210	637.3660
39.2220	637.1650
39.2230	636.5323
39.2240	636.3790
39.2250	636.0683
39.2260	636.8073
39.2270	636.6392
39.2280	637.0733
39.2290	637.1835
39.2300	636.4269
39.2310	637.6246
39.2320	637.5597
39.2340	637.5904
39.2350	637.4352
39.2360	637.6105
39.2370	636.9339
39.2380	636.5589
39.2390	636.5018
39.2400	635.8801
39.2410	634.8127
39.2420	634.9100
39.2430	634.1382
39.2440	634.2622
39.2450	634.7083
39.2470	634.5167
39.2480	634.1670
39.2490	636.3745
39.2500	635.7224
39.2510	635.4754
39.2520	635.2838
39.2530	635.9656
39.2540	635.1240
39.2550	634.9136
39.2560	635.0545
39.2570	635.6671
39.2580	635.6923
39.2590	636.6569
39.2600	636.2759
39.2610	635.4394
39.2620	636.6140
39.2630	637.3759
39.2640	637.4532
39.2650	637.4975
39.2660	636.9975
39.2670	637.3701
39.2680	636.6023
39.2690	637.7189
39.2700	635.5928
39.2710	636.2616
39.2720	636.4249
39.2730	637.4467
39.2740	635.9977
39.2750	636.1310
39.2760	636.4406
39.2770	636.4092
39.2780	636.3335
39.2790	636.2968
39.2800	636.4635
39.2810	637.2111
39.2820	638.4633
39.2830	637.6827
39.2840	637.2934
39.2850	637.3794
39.2870	636.8530
39.2880	637.2798
39.2890	637.1889
39.2900	637.9342
39.2910	637.2894
39.2920	636.9578
39.2930	637.2197
39.2940	636.3320
39.2950	635.9185
39.2960	636.8844
39.2970	636.7617
39.2980	635.6004
39.2990	635.5221
39.3000	635.7768
39.3010	636.1117
39.3020	635.4110
39.3030	635.5297
39.3040	635.1727
39.3050	635.0010
39.3060	634.6549
39.3070	634.0467
39.3080	633.9578
39.3090	634.2139
39.3100	634.0076
39.3110	634.1503
39.3120	634.7152
39.3130	635.0474
39.3140	634.0450
39.3150	634.4498
39.3160	633.9015
39.3170	634.4045
39.3180	634.1939
39.3190	634.6727
39.3200	635.4018
39.3210	633.9388
39.3220	633.6881
39.3230	633.5258
39.3240	634.0434
39.3250	634.7109
39.3270	635.0941
39.3280	635.5723
39.3290	635.6483
39.3300	635.9890
39.3310	635.3627
39.3320	634.5571
39.3330	634.4131
39.3340	634.0240
39.3350	634.3003
39.3360	635.0725
39.3370	635.9892
39.3380	635.8008
39.3400	634.4005
39.3410	634.0434
39.3420	633.7021
39.3430	632.9548
39.3440	634.5281
39.3450	634.3989
39.3460	634.1564
39.3470	633.9339
39.3480	634.3426
39.3490	633.8844
39.3500	634.2061
39.3510	634.8327
39.3520	635.0526
39.3530	635.5250
39.3540	636.0369
39.3550	634.9595
39.3560	634.7182
39.3570	634.4260
39.3580	634.3800
39.3590	633.7762
39.3600	634.2039
39.3610	633.9637
39.3620	634.7137
39.3630	635.1632
39.3640	635.0454
39.3650	635.3565
39.3660	634.5976
39.3670	634.4404
39.3680	633.7219
39.3690	632.5444
39.3700	632.7472
39.3710	631.7368
39.3720	630.6072
39.3730	630.4643
39.3740	629.8860
39.3750	629.9479
39.3760	630.7673
39.3770	630.4628
39.3780	629.5872
39.3800	629.6066
39.3810	629.4524
39.3820	627.8377
39.3830	628.4396
39.3840	628.1102
39.3850	627.6428
39.3860	627.3231
39.3870	626.3741
39.3880	626.8288
39.3890	627.3533
39.3900	627.5914
39.3910	627.5122
39.3920	627.4956
39.3930	628.1271
39.3940	629.5017
39.3950	629.7602
39.3960	629.6020
39.3970	629.0274
39.3980	629.0386
39.3990	629.0586
39.4000	629.3423
39.4010	629.9396
39.4020	629.0269
39.4030	630.3411
39.4040	630.6916
39.4050	629.9793
39.4060	630.3107
39.4070	631.0590
39.4080	631.1760
39.4090	631.4465
39.4100	631.4363
39.4110	631.1227
39.4120	630.5896
39.4130	629.6690
39.4140	630.3261
39.4150	629.6287
39.4160	629.2855
39.4170	630.2759
39.4180	630.6854
39.4200	631.3428
39.4210	631.0972
39.4220	630.4020
39.4230	629.6999
39.4240	630.4452
39.4250	630.3184
39.4260	630.0272
39.4270	629.7395
39.4280	630.1736
39.4290	630.1869
39.4300	630.2093
39.4310	630.1998
39.4320	630.3528
39.4330	630.3950
39.4340	629.2704
39.4350	629.6196
39.4360	629.2361
39.4370	629.3214
39.4380	629.8181
39.4390	629.3342
39.4400	629.1279
39.4410	627.7065
39.4420	629.0303
39.4430	630.1075
39.4440	630.4715
39.4450	630.9666
39.4460	631.4061
39.4470	631.2020
39.4480	633.0671
39.4490	632.8127
39.4500	632.6440
39.4510	632.1697
39.4520	632.0017
39.4530	631.7361
39.4540	631.7710
39.4550	633.6059
39.4560	634.1856
39.4570	634.0842
39.4580	633.7254
39.4590	633.3101
39.4600	633.2920
39.4610	633.0158
39.4620	634.8063
39.4630	633.8582
39.4640	633.6215
39.4650	632.9018
39.4660	632.5685
39.4670	631.9701
39.4680	631.9701
39.4690	631.2808
39.4700	631.6338
39.4710	631.1702
39.4720	631.7261
39.4730	631.6993
39.4740	632.5071
39.4750	632.5150
39.4760	632.5449
39.4770	632.5208
39.4780	632.8836
39.4790	633.4028
39.4800	633.6647
39.4810	633.1631
39.4820	633.6139
39.4830	632.5621
39.4840	632.4413
39.4850	632.8836
39.4860	633.2773
39.4870	633.1194
39.4880	633.1980
39.4890	633.2594
39.4900	632.9313
39.4910	632.7459
39.4920	632.8650
39.4930	632.5486
39.4940	631.9380
39.4950	631.2564
39.4960	631.2692
39.4970	631.1491
39.4980	631.5459
39.5060	630.6997
39.5070	629.3705
39.5080	627.6562
39.5090	627.5288
39.5100	627.5028
39.5110	627.3483
39.5190	627.1722
39.5200	626.9587
39.5210	627.5561
39.5220	627.8386
39.5230	627.7142
39.5240	628.5480
39.5250	628.5861
39.5320	628.7792
39.5330	627.7363
39.5340	628.4914
39.5350	629.2343
39.5360	629.0540
39.5370	628.9013
39.5380	628.3362
39.5460	628.0573
39.5470	628.4780
39.5480	628.8684
39.5490	630.4557
39.5500	630.9584
39.5510	630.9833
39.5590	631.5808
39.5600	630.5590
39.5610	630.5564
39.5620	630.3746
39.5630	630.3468
39.5640	630.2583
39.5650	629.5978
39.5660	629.9198
39.5670	630.0232
39.5680	630.9788
39.5690	630.3464
39.5700	630.4218
39.5710	630.0081
39.5720	630.6071
39.5730	630.6692
39.5740	629.8053
39.5750	629.7338
39.5760	630.4005
39.5770	630.1442
39.5780	630.2992
39.5790	630.7289
39.5800	631.2504
39.5810	631.6600
39.5820	631.3425
39.5830	630.7454
39.5840	630.8393
39.5850	631.1764
39.5860	630.3656
39.5870	630.2322
39.5880	629.1560
39.5890	629.2724
39.5900	629.6494
39.5910	629.2327
39.5920	629.9917
39.5930	629.3777
39.5940	630.2789
39.5950	630.2313
39.5960	630.3909
39.5970	630.2671
39.5980	629.9123
39.5990	629.9589
39.6000	629.0145
39.6010	628.7685
39.6020	629.7780
39.6030	629.5917
39.6040	629.7066
39.6050	630.0974
39.6060	629.7232
39.6070	630.9264
39.6080	629.6454
39.6090	629.8950
39.6100	629.6495
39.6110	629.9228
39.6120	630.3933
39.6130	629.8417
39.6140	630.4488
39.6150	630.0414
39.6160	630.4937
39.6170	629.9566
39.6180	630.4058
39.6190	632.8899
39.6200	632.6201
39.6210	633.4534
39.6220	632.5230
39.6230	632.3111
39.6240	632.7380
39.6260	633.0158
39.6270	632.6668
39.6280	632.5716
39.6290	632.0283
39.6300	633.0153
39.6310	634.0634
39.6320	634.2084
39.6330	633.4127
39.6340	632.8359
39.6350	632.8696
39.6360	632.5909
39.6370	632.8650
39.6380	631.9943
39.6390	631.8091
39.6400	631.5710
39.6410	630.5392
39.6420	630.5574
39.6430	630.2448
39.6440	630.5218
39.6450	630.1697
39.6460	629.8731
39.6470	629.6783
39.6480	630.0783
39.6490	630.3900
39.6500	630.1699
39.6510	629.9040
39.6520	628.9771
39.6530	629.1867
39.6540	629.5073
39.6550	628.9906
39.6560	629.1735
39.6570	628.8728
39.6580	628.4770
39.6590	629.0382
39.6600	629.2962
39.6610	629.3756
39.6620	628.3241
39.6630	628.4706
39.6640	627.7554
39.6650	627.2150
39.6660	627.4361
39.6670	627.6382
39.6680	627.1239
39.6690	626.8013
39.6700	626.6109
39.6710	626.6550
39.6720	626.7990
39.6730	626.8840
39.6740	627.5221
39.6750	628.0562
39.6760	628.7252
39.6770	628.4108
39.6780	628.6466
39.6790	628.9567
39.6800	629.1948
39.6810	630.5313
39.6820	630.3057
39.6830	630.2454
39.6840	630.5956
39.6850	631.6755
39.6860	631.8800
39.6870	631.0705
39.6880	631.6514
39.6890	631.9140
39.6900	631.8032
39.6910	632.3929
39.6920	632.1399
39.6930	632.2113
39.6940	632.3865
39.6950	630.9913
39.6960	630.5998
39.6970	630.9188
39.6980	631.7128
39.6990	631.4568
39.7000	630.6933
39.7010	629.6298
39.7020	628.5817
39.7030	628.2012
39.7040	628.3784
39.7050	628.1816
39.7060	627.3516
39.7070	627.8728
39.7080	628.6347
39.7090	628.4085
39.7100	628.3990
39.7110	628.0908
39.7120	627.3513
39.7130	627.2490
39.7140	627.7924
39.7150	627.7384
39.7160	628.3680
39.7170	627.4207
39.7190	627.6085
39.7200	627.1330
39.7210	627.2087
39.7220	627.5684
39.7230	629.1974
39.7240	629.0620
39.7250	629.2395
39.7260	628.9776
39.7270	628.2001
39.7280	628.2477
39.7290	627.7996
39.7300	627.7615
39.7310	627.0728
39.7320	626.8371
39.7330	627.9040
39.7340	628.2818
39.7350	628.9025
39.7360	627.8678
39.7370	627.5082
39.7380	627.4704
39.7390	627.4275
39.7400	627.8825
39.7410	627.5911
39.7420	627.9344
39.7430	628.2096
39.7440	627.7224
39.7520	627.4039
39.7530	627.7039
39.7540	628.1861
39.7550	628.4395
39.7560	628.9506
39.7570	628.7373
39.7650	628.8060
39.7660	628.7734
39.7670	628.6894
39.7680	627.7132
39.7690	627.5120
39.7700	627.7436
39.7710	627.7473
39.7780	627.2801
39.7790	627.5057
39.7800	626.7986
39.7810	625.6787
39.7820	626.1095
39.7830	625.7454
39.7840	625.3237
39.7920	625.3804
39.7930	626.3109
39.7940	626.1152
39.7950	625.5805
39.7960	626.1854
39.7970	625.9124
39.8050	625.5103
39.8060	626.0193
39.8070	626.7239
39.8080	627.3766
39.8090	627.0195
39.8100	627.1538
39.8120	626.4897
39.8130	626.7312
39.8140	626.4336
39.8150	626.5297
39.8160	627.4610
39.8170	627.4777
39.8180	627.0995
39.8190	627.6362
39.8200	628.2342
39.8210	628.2977
39.8220	627.9830
39.8230	627.9358
39.8240	628.1541
39.8250	628.3062
39.8260	628.3697
39.8270	628.6316
39.8280	628.4014
39.8290	627.8867
39.8300	627.6789
39.8310	628.0113
39.8320	628.3956
39.8330	628.3216
39.8340	628.9089
39.8350	630.1047
39.8360	629.4855
39.8370	630.1197
39.8380	629.6276
39.8390	628.6923
39.8400	628.4478
39.8410	628.0650
39.8420	627.7476
39.8430	627.3401
39.8440	627.2631
39.8450	626.5046
39.8460	626.1133
39.8470	625.7641
39.8480	626.1093
39.8490	625.4267
39.8500	625.0621
39.8520	625.2255
39.8530	624.8344
39.8540	628.2154
39.8550	628.4353
39.8560	627.9781
39.8570	628.2266
39.8580	628.2458
39.8590	627.9567
39.8600	628.2583
39.8610	629.5730
39.8620	629.4349
39.8630	628.9891
